-2.195005178451538, 0.007039521421705164, 0.4324865501524903, 8, 28.375, 1, 01, 05, 533, 30, 23
-2.1112661361694336, 0.010267538683755184, 0.8395664565393657, 8, 33.09090909090909, 1, 01, 05, 405, 30, 23
-2.158348321914673, 0.01015329360961914, 0.5701352263362758, 8, 33.13636363636363, 1, 01, 05, 346, 30, 23
-2.106504440307617, 0.009701030594961857, 0.5874107136166713, 8, 28.272727272727273, 1, 01, 05, 380, 30, 23
-2.1050238609313965, 0.012584277561732637, 0.7248586118074144, 8, 31.333333333333332, 1, 01, 05, 378, 30, 23
-1.8948041200637817, 0.00800047601972298, 0.7735495540240123, 6, 32.77272727272727, 1, 01, 05, 368, 30, 23
-1.9614416360855103, 0.008054115942546236, 0.5809562469866759, 7, 20.772727272727273, 1, 01, 05, 365, 30, 23
-2.029654026031494, 0.008258547101701819, 1.0407988179845282, 7, 25.52173913043478, 1, 01, 05, 365, 30, 23
-2.136547327041626, 0.014135445867265783, 0.8665958065423848, 8, 33.34782608695652, 1, 01, 05, 348, 30, 23
-2.3711440563201904, 0.017838878290993954, 0.8328423993293653, 10, 32.888888888888886, 1, 01, 05, 340, 30, 23
-2.2708024978637695, 0.012874824660165096, 0.7899762451202884, 9, 32.733333333333334, 1, 01, 05, 263, 30, 23
-2.2106568813323975, 0.011582331998007511, 0.7174968678141316, 9, 31.27777777777778, 1, 01, 05, 252, 30, 23
-2.2530789375305176, 0.004201948642730713, 0.31845715402380514, 9, 31.27777777777778, 1, 01, 05, 309, 30, 23
-1.9943153858184814, 0.017315315348761295, 0.8901721947504065, 7, 20.555555555555557, 1, 01, 05, 309, 30, 23
-2.261866569519043, 0.004937793527330481, 0.2422261013601386, 9, 48.9, 1, 01, 05, 315, 30, 23
-2.098142385482788, 0.006691907133375086, 0.5079113163784781, 8, 26.25, 1, 01, 05, 332, 30, 23
-2.2617828845977783, 0.007878218378339685, 0.4486108393433946, 9, 38.611111111111114, 1, 01, 05, 276, 30, 23
-2.0925276279449463, 0.005877665110996855, 0.4031998800963856, 8, 38.1764705882353, 1, 01, 05, 290, 30, 23
-1.8634597063064575, 0.006551691464015352, 0.43075904813091004, 6, 23.714285714285715, 1, 01, 05, 318, 30, 23
-1.954713225364685, 0.006737858057022095, 0.5219772644920476, 7, 35.90909090909091, 1, 01, 05, 350, 30, 23
-1.9724634885787964, 0.0030544400215148926, 0.26780333595812106, 7, 23.956521739130434, 1, 01, 05, 345, 30, 23
-2.296715259552002, 0.0014577507972717285, 0.09792389308459022, 9, 34.95, 1, 01, 05, 323, 30, 23
-2.210909128189087, 0.005914705140249943, 0.4622313653932728, 9, 32.31578947368421, 1, 01, 05, 335, 30, 23
