0.043568086624145685, 1.386353153638288, 12, 30.4, 1
0.02857262293497742, 0.973733078355947, 11, 28.823529411764707, 1
0.03877553939819345, 1.181137259255092, 12, 30.4, 1
0.042861302693685044, 1.6454878676303644, 11, 28.823529411764707, 1
0.039107879002889145, 1.8725473193551418, 11, 38.5625, 1
0.041364749272664536, 1.728680459837069, 12, 36.46666666666667, 1
0.03069957097371434, 1.117615265590078, 13, 40.733333333333334, 1
0.03273240725199367, 1.3791475481632058, 13, 50.0, 1
0.038681205113728634, 1.3726474219259281, 12, 28.0, 1
0.03803408940633135, 1.4044565619787797, 10, 41.0, 1
0.008117930094400982, 0.5201310824706126, 17, 37.3, 1
0.032090139389038264, 0.9660485778943813, 12, 22.076923076923077, 1
0.019858646392822088, 0.8501113506958017, 12, 31.789473684210527, 1
0.03632939656575518, 1.5441886423251423, 11, 35.71875, 1
0.048063357671102036, 1.2798438154136826, 15, 67.67647058823529, 1
0.039898363749186316, 1.4356067258122327, 15, 48.06060606060606, 1
0.04981431961059579, 1.8398135456676115, 14, 51.61764705882353, 1
0.03393689791361476, 1.27147656971821, 14, 49.21212121212121, 1
0.03665746053059893, 1.4179653907515024, 15, 55.38235294117647, 1
0.03433068593343114, 1.2821590450083922, 7, 19.166666666666668, 1
0.0174102783203125, 0.8850880859572036, 8, 70.33333333333333, 1
0.01751999855041486, 0.7648552544585151, 10, 58.09090909090909, 1
0.025337473551432232, 0.9079984879946057, 11, 22.583333333333332, 1
0.036485799153645804, 1.0009395038748836, 10, 88.44444444444444, 1
0.025120321909586796, 1.5862778520985803, 10, 24.09090909090909, 1
0.020424254735310843, 1.0179170295367674, 11, 85.0, 1
0.03826727867126456, 1.5573035408799913, 8, 182.7, 1
0.017153501510620117, 0.9595935524305139, 11, 26.5, 1
0.025104475021362482, 1.2689667527404016, 12, 28.333333333333332, 1
0.028613567352294922, 0.785893741087898, 9, 61.44444444444444, 1
0.03396973609924325, 0.877367245542316, 9, 99.375, 1
0.02145849863688154, 0.7859116163585166, 11, 68.22222222222223, 1
0.025604740778605084, 1.1703886249807416, 9, 32.0, 1
0.045694287618001095, 1.106612618259325, 11, 95.9, 1
0.010412597656249911, 0.41953409216279514, 11, 58.9, 1
0.02187317212422668, 0.970062864813357, 10, 46.44444444444444, 1
0.007813358306884677, 0.49037175137488587, 9, 34.81818181818182, 1
0.026868247985839755, 1.1657858862048556, 11, 58.44444444444444, 1
0.02769139607747384, 0.6871904204797883, 7, 19.8, 1
0.049695301055908025, 1.2362726681078178, 11, 26.3, 1
