-2.8701541423797607, 0.12734279632568368, 1.919407431834206, 17, 61.21052631578947, 0, 09, 08, 929, 15, 18.689638137817383, 13.430440902709961, 22
-3.3385775089263916, 0.08752606709798183, 2.2644137466187506, 28, 2173.8695652173915, 0, 09, 08, 871, 15, 16.20573091506958, 13.062138795852661, 22
-3.1211624145507812, 0.09481329917907733, 1.740942970813139, 22, 145.79310344827587, 0, 09, 08, 899, 15, 17.280811548233032, 13.233120759328207, 22
-3.4209532737731934, 0.1044063886006672, 1.7329839634161475, 30, 103.4, 0, 09, 08, 956, 15, 16.97068500518799, 13.312775611877441, 22
-3.230803966522217, 0.10587706565856925, 1.8034298082021218, 25, 115.73913043478261, 0, 09, 08, 876, 15, 17.2305748462677, 13.393382835388184, 22
-2.8676114082336426, 0.08801368077596017, 2.0057007609372177, 17, 106.32, 0, 09, 08, 923, 15, 17.396347761154175, 13.456661025683085, 22
-2.9594850540161133, 0.10426130294799796, 2.4887335881529693, 19, inf, 0, 09, 08, 943, 15, 17.68127703666687, 13.532804386956352, 22
-3.0743045806884766, 0.07322324117024737, 2.4111818862830297, 21, 122.94736842105263, 0, 09, 08, 886, 15, 15.88648772239685, 13.39964845776558, 22
-3.427847385406494, 0.07527403831481916, 1.1231556123421957, 30, 75.05263157894737, 0, 09, 08, 867, 15, 17.106773138046265, 13.436653667026096, 22
-3.3064775466918945, 0.05118705431620274, 1.9829363325256328, 27, 115.58333333333333, 0, 09, 08, 864, 15, 16.492977380752563, 13.38262481689453, 22
-3.0230774879455566, 0.060259103775024414, 1.694153952813502, 20, 52.625, 0, 09, 08, 862, 15, 14.742401838302612, 13.208677963777022, 22
-3.0337717533111572, 0.06646698315938293, 2.047438476132674, 20, 77.5625, 0, 09, 08, 852, 15, 14.748646974563599, 13.06262848774592, 22
-3.1395816802978516, 0.059334532419840436, 2.577178535258907, 23, 50.77777777777778, 0, 09, 08, 886, 15, 15.378221988677979, 12.986364126205444, 22
-2.9807233810424805, 0.08923640251159659, 1.3085071337918053, 19, inf, 0, 09, 08, 919, 15, 17.316844701766968, 13.015688504491534, 22
-3.49029541015625, 0.09529223442077628, 1.7613339650577757, 32, 103.85, 0, 09, 08, 907, 15, 17.45359969139099, 13.083354187011718, 22
-3.018566131591797, 0.06900199254353856, 3.3279458712924175, 20, 80.77777777777777, 0, 09, 08, 905, 15, 16.8981876373291, 13.111864477396011, 22
-2.9993579387664795, 0.061400540669759085, 1.536000955587616, 20, 77.61111111111111, 0, 09, 08, 885, 15, 14.677440404891968, 13.008770325604607, 22
-3.524122714996338, 0.07447557449340803, 1.290564697207066, 33, inf, 0, 09, 08, 883, 15, 15.692622661590576, 12.972679985894096, 22
-3.867264747619629, 0.046767250696817975, 1.219924167285153, 47, 151.16666666666666, 0, 09, 08, 891, 15, 15.975127935409546, 12.954691447709736, 22
-3.136261463165283, 0.05068659782409668, 2.106590143736769, 23, 150.91304347826087, 0, 09, 08, 895, 15, 15.97658920288086, 12.92919602394104, 22
-3.213968276977539, 0.09430532455444318, 3.208693038402139, 24, inf, 0, 09, 08, 909, 15, 18.834841012954712, 13.03872147060576, 22
-2.8141987323760986, 0.099660301208496, 2.3787076428150256, 16, 95.73333333333333, 0, 09, 08, 978, 15, 23.81564736366272, 13.331740075891668, 22
-3.187180280685425, 0.08316914240519191, 2.641072362091995, 24, 61.26315789473684, 0, 09, 08, 916, 15, 17.50966787338257, 13.367673365966134, 22
-2.9159984588623047, 0.06066587766011544, 2.782705719515769, 18, 68.94736842105263, 0, 09, 08, 896, 15, 16.380203008651733, 13.351886431376139, 22
-2.3373911380767822, 0.0752825101216632, 2.4043712091917464, 10, inf, 0, 09, 08, 959, 15, 17.544166564941406, 13.383263206481933, 22
-3.310136318206787, 0.10305423736572283, 1.7703002721266483, 27, 134.70833333333334, 0, 09, 08, 903, 15, 16.134281158447266, 13.363199307368351, 22
-3.0954513549804688, 0.09789411226908351, 1.1005347072767249, 22, inf, 0, 09, 08, 927, 15, 15.91203761100769, 13.32689015953629, 22
-3.2782747745513916, 0.07245132128397636, 1.1613453711145485, 26, 1595.2272727272727, 0, 09, 08, 870, 15, 15.614136457443237, 13.29638477734157, 22
-3.1719343662261963, 0.08678968747456883, 1.4709165887831457, 23, 77.04545454545455, 0, 09, 08, 857, 15, 14.63193678855896, 13.234267144367612, 22
-3.549844264984131, 0.0709525267283122, 1.4322190307825409, 34, 93.78947368421052, 0, 09, 08, 927, 15, 16.28417181968689, 13.22630753517151, 22
-3.439359664916992, 0.0551152229309082, 1.0010841844039462, 31, inf, 0, 09, 08, 921, 15, 214.73424863815308, 19.60737875969179, 22
-3.091254949569702, 0.06894575754801435, 2.756900830347247, 22, inf, 0, 09, 08, 962, 15, 17.482518672943115, 19.43166610598564, 22
-3.126396656036377, 0.10965332984924325, 1.9541153052441487, 22, 85.1875, 0, 09, 08, 882, 15, 15.411545753479004, 19.21984939141707, 22
-3.6810333728790283, 0.08401759465535497, 1.8766129407653895, 39, 126.66666666666667, 0, 09, 08, 883, 15, 15.890069723129272, 19.02678328401902, 22
