-1.8615006804466248, 0.29661626815795905, 0.977007747835293, 5.0, 1, 09, 08, 45, 10, 35.64009380340576, 1.8715815884726388, 21
-1.7744986414909363, 0.13948199748992918, 1.1619685626098497, 5.0, 1, 09, 08, 45, 10, 35.64009380340576, 1.8715815884726388, 21
-1.5157280564308167, 0.11702039837837219, 1.2791079229164963, 4.0, 1, 09, 08, 18, 10, 35.64009380340576, 1.8715815884726388, 21
-1.5157280564308167, 0.11702039837837219, 1.2791079229164963, 4.0, 1, 09, 08, 58, 10, 35.64009380340576, 1.8715815884726388, 21
-1.9348208904266357, 0.0946015298366546, 1.0659345358758814, 6.5, 1, 09, 08, 52, 10, 35.64009380340576, 1.8715815884726388, 21
-1.9348208904266357, 0.0946015298366546, 1.0659345358758814, 6.5, 1, 09, 08, 31, 10, 35.64009380340576, 1.8715815884726388, 21
-1.9221202731132507, 0.08931319713592523, 0.895509609307491, 6.5, 1, 09, 08, 36, 10, 35.64009380340576, 1.8715815884726388, 21
-1.9221202731132507, 0.08931319713592523, 0.895509609307491, 6.5, 1, 09, 08, 30, 10, 35.64009380340576, 1.8715815884726388, 21
-1.584375023841858, 0.1457350373268128, 1.0863186083108558, 4.5, 1, 09, 08, 50, 10, 35.64009380340576, 1.8715815884726388, 21
-1.584375023841858, 0.1457350373268128, 1.0863186083108558, 4.5, 1, 09, 08, 31, 10, 35.64009380340576, 1.8715815884726388, 21
-1.4472097754478455, 0.2127570867538453, 1.2912014652677795, 4.0, 1, 09, 08, 24, 10, 35.64009380340576, 1.8715815884726388, 21
-1.4472097754478455, 0.2127570867538453, 1.2912014652677795, 4.0, 1, 09, 08, 22, 10, 35.64009380340576, 1.8715815884726388, 21
-1.7515851259231567, 0.18084789514541622, 1.1012201950777272, 6.0, 1, 09, 08, 51, 10, 35.64009380340576, 1.8715815884726388, 21
-1.7515851259231567, 0.18084789514541622, 1.1012201950777272, 6.0, 1, 09, 08, 21, 10, 35.64009380340576, 1.8715815884726388, 21
-2.3403820594151816, 0.3561361829439799, 1.0824109535159698, 7.333333333333333, 1, 09, 08, 39, 10, 35.64009380340576, 1.8715815884726388, 21
-2.3381795485814414, 0.2067704558372497, 1.2555845508291752, 7.333333333333333, 1, 09, 08, 27, 10, 35.64009380340576, 1.8715815884726388, 21
-2.7653157114982605, 0.2514815628528595, 1.1345894967338264, 21.0, 1, 09, 08, 38, 10, 35.64009380340576, 1.8715815884726388, 21
-2.2829938530921936, 0.253397673368454, 1.5938268723223932, 10.0, 1, 09, 08, 47, 10, 35.64009380340576, 1.8715815884726388, 21
-1.839781641960144, 0.3499833524227143, 0.9645360200112152, 5.5, 1, 09, 08, 46, 10, 31.92847728729248, 1.8998321074026603, 21
-2.136496663093567, 0.6877316772937776, 1.6978125327112263, 5.5, 1, 09, 08, 26, 10, 31.92847728729248, 1.8998321074026603, 21
-1.3555012941360474, 0.12937320470809943, 1.0623999351090148, 3.5, 1, 09, 08, 72, 10, 31.92847728729248, 1.8998321074026603, 21
-1.3555012941360474, 0.12937320470809943, 1.0623999351090148, 3.5, 1, 09, 08, 53, 10, 31.92847728729248, 1.8998321074026603, 21
-1.4683164358139038, 0.09916601777076728, 0.9725244547366427, 4.0, 1, 09, 08, 55, 10, 31.92847728729248, 1.8998321074026603, 21
-1.4683164358139038, 0.09916601777076728, 0.9725244547366427, 4.0, 1, 09, 08, 27, 10, 31.92847728729248, 1.8998321074026603, 21
-1.6469464898109436, 0.12838658690452576, 0.8761559731218915, 4.5, 1, 09, 08, 29, 10, 31.92847728729248, 1.8998321074026603, 21
-1.6469464898109436, 0.12838658690452576, 0.8761559731218915, 4.5, 1, 09, 08, 30, 10, 31.92847728729248, 1.8998321074026603, 21
-1.6674253940582275, 0.14658809304237364, 0.9805588499336855, 4.5, 1, 09, 08, 91, 10, 31.92847728729248, 1.8998321074026603, 21
-1.6674253940582275, 0.14658809304237364, 0.9805588499336855, 4.5, 1, 09, 08, 42, 10, 31.92847728729248, 1.8998321074026603, 21
-1.555349051952362, 0.11274583935737614, 1.2056067620567, 4.0, 1, 09, 08, 31, 10, 31.92847728729248, 1.8998321074026603, 21
-1.555349051952362, 0.11274583935737614, 1.2056067620567, 4.0, 1, 09, 08, 50, 10, 31.92847728729248, 1.8998321074026603, 21
-2.1843090057373047, 0.16128809849421186, 1.1951935351914238, 6.666666666666667, 1, 09, 08, 42, 10, 31.92847728729248, 1.8998321074026603, 21
-2.1792306105295816, 0.3076180100440978, 1.2360574875803234, 6.666666666666667, 1, 09, 08, 34, 10, 31.92847728729248, 1.8998321074026603, 21
-2.6046152114868164, 0.18279535770416255, 1.055897781546549, 15.0, 1, 09, 08, 51, 10, 31.92847728729248, 1.8998321074026603, 21
